"LagNum","Population (000s)","New arrivals (immigrants) Nos.","Employed - full-time Persons ('000)","Employed - Total Persons ('000)","Unemployed - looking for full-time work Persons ('000)","Unemployment (% )","NAB Business Conditions","NAB Business Confidence","Gross disposable household income (AUD bn)","Avg. weekly Earnings; Persons; Full Time; Adult; Ordinary time earnings (AUD)","Purchase of vehicles: Chain volume measures (AUD bn)","Rent and other dwelling services: Chain volume measures (AUD bn)","Recreation and culture: Chain volume measures (AUD bn)","Food: Chain volume measures (AUD bn)","Final Consumption Expenduture: Chain volume measures (AUD bn)","Total Liabilities (including share capital) (AUD bn) ","Total Liabilities - Loans and placements (AUD bn)","Interest Rates (%)","New Motor Cars and station wagons Personal Finance (AUD bn)","Used Motor Cars and station wagons (AUD bn)","Aust. Passenger vehicles nos.","Aust. Sports utility vehicles nos. ","Average Age of Motor Vehicles (years)","Oil Prices (USD / bbl)","AUDUSD","AUDJPY","AUDEUR","Trade Weighted Index","Total New Vehicle Sales (000)"
0.5,0.0557835549279991,-0.0141006154472167,0.000491989995266845,0.0295950866318825,-0.0253048384973172,-0.0195888839330179,0.0606670380725284,0.0266671747103758,-0.0326095776910312,-0.141599511818163,0.0632016190178123,0.0175746441903786,0.0678920111211247,-0.111143844972975,0.0403839452071395,-0.0206577017213829,0.136667102285489,0.0333638428912622,0.0412789799832365,0.0480661727249544,0.085121013169674,0.0486348169113567,-0.0996584953163601,0.073567842605778,0.0251855024511152,0.00415626821698032,0.0484178670360396,0.00678541002967357,0.0791919501128753
0.583333333333333,0.0399254322949497,-0.0146185615570422,0.0207789671078883,0.0215483685813616,-0.0136853110606365,-0.0142888891983371,0.0544023199607853,0.0129881838437093,-0.0275143142766421,-0.140676839728084,0.0619328918761433,-0.0116422098092632,0.0705294193932272,-0.10377409650925,0.0443180775095842,-0.013742651052866,0.13530858790129,0.0299405555712038,0.0398202230687082,0.0548317206404247,0.0837851511326902,0.0482723022413892,-0.099557266763537,0.004289776485636,-0.0527431513159503,-0.0578636103224458,0.044948341629024,-0.0708806608995001,0.081631581455029
0.666666666666667,0.0430379914269757,-0.0218439144717294,0.0258773987593234,0.00994025879681296,-0.0188503814040193,-0.00607403417398765,0.0460792888089278,0.00538901644609081,-0.0290001260816641,-0.139219008748103,0.0621355995947739,0.00589969395534085,0.0715610926597741,-0.101541354576377,0.0548192316721126,-0.0262909821113895,0.132794155838858,0.0268497702299661,0.0514836992009547,0.0578852894028845,0.0991689048585498,0.0429812700639532,-0.0789911884950525,0.00930832841513272,-0.125292191089615,-0.053287628139799,0.0408680723471811,-0.114282025943661,0.0796651494378821
0.75,0.0294740050895972,-0.0223221401245483,0.0362191550783524,-0.00742868782487625,-0.0321059694592147,0.00485596108639769,0.0399279515216986,0.000391787533616386,-0.0298219087406089,-0.137641771429763,0.0637416622571022,0.0353781748469652,0.0716850280570023,-0.0924736846972867,0.0534899944142227,0.00267086419638461,0.133634312419103,0.0151667406347191,0.0569159000390193,0.0578410201739987,0.0811626449514028,0.0270407843282727,-0.0665082233072182,0.0312574154551551,-0.0746719888450609,-0.0353435054274743,0.0417648719687403,-0.0463635106172569,0.074211268982204
0.833333333333333,0.0490434365136532,-0.0308859990201753,0.0202379543137657,-0.00223917199574591,-0.0346481656694448,-0.00583877575543932,0.0374213880561281,-0.00127434437152043,-0.0379948959466405,-0.13715284373375,0.0522833180313722,0.0405028653123778,0.0668620838807874,-0.0832423065269267,0.055489966671496,-0.0292850884591463,0.134569828605583,0.0155353639620239,0.0502495365557801,0.0653437144071118,0.0691362395710915,0.00111493324859567,-0.0435883831935754,0.00778043208638507,-0.103891925654812,-0.0996840114832027,0.0437648659505397,-0.0900072303314679,0.0669230690279975
0.916666666666667,0.0422722535886919,-0.0306005513414791,0.00483844960409297,-0.00694608473659457,-0.036357119909664,0.0120490592704624,0.0321123601046384,-0.0172267299191289,-0.0400234575670151,-0.138746977716206,0.0586076143092482,0.053038263332795,0.0577805347137732,-0.0754241545893611,0.05894909833967,-0.0490856655753942,0.133419736235675,0.0100031674337184,0.0418463887206935,0.0481835554853903,0.0567805837827705,-0.017152227736526,-0.0242991580306442,-0.0139271670345981,-0.0897431879207583,-0.0489168217562461,0.0328923202968045,-0.0765858043528739,0.060764479007675
1,0.00903223094723538,-0.021365153131334,0.0124705671289386,-0.0198048742628535,-0.0343576178344625,0.0194051481053772,0.0261500228511313,-0.0307747851614661,-0.0465873490180156,-0.142506715469598,0.0576650174547269,0.0611785397497588,0.0507076368053646,-0.0742962509875627,0.0601882466461307,-0.0184270577418374,0.128923428785936,0.00588322751737051,0.031569117681399,0.0305139860229174,0.0280667250470591,-0.0352117936195972,-0.00887901285894632,-0.00834793627152458,-0.0596877414713904,-0.0672450611571039,0.0267166191543626,-0.0959530421513825,0.0580436659196619
1.08333333333333,0.0362866949448351,-0.0170564238291551,0.0269584863345008,-0.0211789259360824,-0.0368656947946998,0.0153358530250475,0.0240109655657338,-0.0404079722477446,-0.0612183807422194,-0.147968479566702,0.0381676695064695,0.0324192758025846,0.0434119236477029,-0.0689021597078825,0.0626561108416703,-0.0359619203637489,0.127035658462132,0.0054636706108547,0.0184463009119025,0.0214415026780734,0.0234108881429342,-0.0416254368327498,0.000571885254125192,-0.005765094438052,0.00806336384352528,-0.0513058065126472,0.0194815795910885,-0.0281723956287608,0.0550465202375992
1.16666666666667,0.0414342105751334,-0.00103744648621828,0.02754384509667,-0.0203536261239641,-0.0395971975712579,0.00523017305059599,0.0280043659273583,-0.0505882555435727,-0.0607152786038433,-0.1541105364421,0.0301778869663569,0.0273097654811623,0.0402645089226498,-0.0587219637366486,0.0463681864214934,-0.0212117333713278,0.124318522038382,0.00202059359599053,0.0181081334040608,0.0122745626751057,0.0182862645596152,-0.0485146868583076,-0.00692731749510672,-0.0361184959255535,-0.0712838540439693,-0.107395925084646,0.00809073335636509,-0.133024821130313,0.0529182430189198
1.25,0.0475851544065855,0.0132181112933992,0.0235544043317353,-0.029784047390998,-0.0341199267169906,-0.00102303819775092,0.0358321144548216,-0.0178539936604847,-0.0616355854478677,-0.160576573446932,0.0205000382378111,0.030215587891498,0.0352144247296529,-0.0568591632240488,0.0515592692681137,-0.0122152866740559,0.12801125503417,-0.00090049657455853,0.0118306498365129,0.00266174007842815,0.0203806474151231,-0.0553875015536099,-0.017260254749575,0.00432524170519989,0.0219557931458914,0.00528329828015904,0.0053421184210331,0.00573860869678321,0.0494736304068617
