"LagNum","Population (000s)","New arrivals (immigrants) Nos.","Employed - full-time Persons ('000)","Employed - Total Persons ('000)","Unemployed - looking for full-time work Persons ('000)","Unemployment (% )","NAB Business Conditions","NAB Business Confidence","Gross disposable household income (AUD bn)","Avg. weekly Earnings; Persons; Full Time; Adult; Ordinary time earnings (AUD)","Purchase of vehicles: Chain volume measures (AUD bn)","Rent and other dwelling services: Chain volume measures (AUD bn)","Recreation and culture: Chain volume measures (AUD bn)","Food: Chain volume measures (AUD bn)","Final Consumption Expenduture: Chain volume measures (AUD bn)","Total Liabilities (including share capital) (AUD bn) ","Total Liabilities - Loans and placements (AUD bn)","Interest Rates (%)","New Motor Cars and station wagons Personal Finance (AUD bn)","Used Motor Cars and station wagons (AUD bn)","Aust. Passenger vehicles nos.","Aust. Sports utility vehicles nos. ","Average Age of Motor Vehicles (years)","Oil Prices (USD / bbl)","AUDUSD","AUDJPY","AUDEUR","Trade Weighted Index","Total New Vehicle Sales (000)"
-2,-0.041791089528642,0.0100448839138726,0.0589775590485156,0.11932779407919,-0.0145941824905623,0.0401438675754194,0.0524117203386974,0.127965750668036,-0.0445452776760832,0.00265136839993652,-0.116068049934336,-0.0508770133059785,0.0612264584332228,-0.14027658862198,-0.0620625808044645,-0.0201329964139403,-0.0381851337076558,0.0705376107822431,-0.0114104098538238,-0.00293082942006532,-0.0423419491845595,-0.107906758184253,0.110053768836964,0.0425080003255465,0.00974025622782479,0.0106068604209353,0.0110027111385831,-0.0154182127394512,-0.0368560502623355
-1.91666666666667,-0.0419645382446692,-0.0331698895893786,-0.0548992702204148,0.107068858530194,-0.0051401222180217,0.0254973757075649,0.0280458503293425,0.0138941526219813,-0.0448108139329436,0.0038999343199859,-0.146418495277777,-0.0745342372608888,0.057118311689957,-0.187288437059118,-0.107852446986975,-0.0213003377923097,-0.0325590423040055,0.0744608118284784,-0.0637219150813167,-0.0361780550630758,-0.0443311201550727,-0.0280080415281991,0.121940411011857,0.0205657242259733,-0.0571129335566469,-0.103277446395412,0.0248870776019981,-0.0945070834128394,-0.097597621102883
-1.83333333333333,-0.0429497430216845,-0.0232514721038785,0.0782995576245364,0.0820240666023479,0.0384548672777856,0.00294548479544832,-0.00475060393786448,-0.01830147081088,-0.0354495040522979,0.00376317053872066,-0.16297819807472,-0.0973798355354353,0.0550902314093215,-0.227410027176951,-0.148035296734656,-0.0288100325931234,-0.0329227697651411,0.0816578058086704,-0.0243192359438508,0.0211565661108978,-0.0356854055828726,-0.0190069962993979,0.129183605805263,0.138850143472516,0.0980535533087838,-0.0217420192352065,0.0124855808419776,0.038331609371702,-0.15145428201357
-1.75,-0.0456284683403599,0.020093180974883,-0.00481029623922559,0.0533400071754454,-0.0562659748570574,-0.0231364672086882,-0.034978518681474,0.0174016996079488,-0.0236105446499119,0.00360957444536856,-0.187016540239752,-0.111978585282085,0.0479414917625329,-0.223129115016332,-0.194635115159574,0.0240360224005179,0.0105323093865575,0.075874573125486,-0.0415268004809065,-0.0183692193884338,-0.00425024190188312,-0.0353224401016101,0.130220820717766,-0.00968210743662422,0.1027939136226,-0.115150911246868,0.00144379735747608,-0.0123724073334132,-0.167410817128367
-1.66666666666667,-0.0478716161067274,-0.0259634584582326,-0.0203538948213725,0.0305877319002679,0.0443403619816439,-0.0427943272335038,-0.0071786969630854,-0.0337076871074935,-0.0234836949269318,0.00117882902593904,-0.184294465976007,-0.118201949800907,0.0405092665612846,-0.239308703700607,-0.222743633423744,0.022455336254627,0.00926498226245557,0.0587185903856034,-0.0407639634400867,-0.0243453699006127,-0.00563974862055816,0.0403383687245253,0.128328606596149,-0.0618879990608466,0.0487048682617833,0.101080902074841,-0.00565014825231787,0.0487071515163579,-0.138049269890716
-1.58333333333333,-0.0515535059037429,0.0396575298465307,0.0699040004468129,0.00918148514667842,0.00295225198003407,-0.0451483080137153,0.0126683407179899,0.0242309626712578,-0.0389659289175342,0.00111767466460817,-0.178443834304699,-0.114196588971347,0.037355366197447,-0.241071559234098,-0.238001281748468,0.0283026227537763,0.0171302719814504,0.0423449228147359,-0.0235683487352221,-0.000486461925496508,-0.00201749430518396,-0.0295969006937963,0.124822654763642,0.0638079791305609,-0.0167706038094629,-0.042015296168826,-0.0219510279768332,-0.0543089815128609,-0.0876938321920204
-1.5,-0.0171527501503975,0.0322636414576952,-0.064115679552945,-0.00986461643704832,0.0638364636357365,-0.0340662930714194,0.0350972226560177,-0.0423131559171608,-0.0187057356351122,0.000173472564162253,-0.189187217659499,-0.0669901534871302,0.00355417966092627,-0.178629661773024,-0.282627095096989,-0.0208466652130726,-0.00819800072784032,0.0304164053065573,-0.0673116615670827,-0.0235880871461428,-0.0878112032976758,-0.098753369713651,0.0787410052022467,0.0292589300332097,0.0215441341718279,0.114536148329831,0.0103503041952929,0.0804918959658031,-0.0398479681892346
-1.41666666666667,-0.0155613711926999,-0.0638186199355952,0.000807832260698771,-0.0357780831289869,-0.000586268411874626,-0.0100731322982941,0.0375267421143096,-0.0276960005280814,-0.0434886589025278,-0.00205342335858939,-0.175444235154737,-0.0607832602198702,0.0114702904197516,-0.153114644313939,-0.270854894700523,-0.0291771781950797,-0.00110230860896474,0.00839552707330794,0.0346048306018436,-0.00780260183235296,0.0702733538961217,0.0560885817242128,0.0724059196730839,-0.0401049617034874,-0.0397216085466053,0.105793453014381,0.033560989552305,0.0465298759216185,-0.0184547639285631
-1.33333333333333,-0.0133209343554411,0.000196892078091477,-0.0383837990622644,-0.0737616338796373,-0.0646380825030426,0.0217954711611267,0.0537445293156869,-0.0315556620312447,-0.0639098514000149,-0.0027501982664132,-0.158604826303082,-0.0555492714139274,0.023465842395707,-0.121522123857087,-0.246485134180459,-0.0460831026567161,-0.00494724220003609,-0.0224203006407407,0.0694943344474177,0.0449285814352282,0.0941367142519557,0.0847019137053166,0.0665075393633462,0.106658925384256,-0.0475439911109588,0.0363484078827308,0.0371921355830211,0.0105458735178488,-0.0203883502872
-1.25,-0.0619984552347766,-0.0477335938300756,-0.0165530713232002,-0.132218571138032,0.0101392336828314,0.0664019381157527,0.0561458257831962,-0.0299724759850789,-0.031474617715537,-0.00341070448715854,-0.110628740809258,-0.0375082929773404,0.0132678205943051,-0.0361086371014999,-0.213253921854465,0.0248651085895174,0.0422602871000787,-0.0529636118784273,-0.0532774616043124,-0.0839292223353553,-0.0569645195821503,-0.0851563769832442,0.0609772416209544,-0.0353778537009025,-0.0188061426450638,0.0291030601304742,0.0580116715550701,0.0161469701351177,-0.0546718285600133
-1.16666666666667,-0.0659318631586426,0.00777366363364638,-0.0367405045147601,-0.199606031803689,0.0122145583633307,0.117593524688095,0.0404393320828666,-0.0231052195765381,-0.0416148197757372,-0.00113970321280384,-0.0893080035908753,-0.0310891042024973,0.0243246098052832,0.00185679511258915,-0.173607145250841,0.014326334307579,0.0226152993066597,-0.080514917245413,-0.00684266254839024,0.0248647096203483,-0.0117506582782596,0.00923730109306034,0.0593914302085689,-0.150424977684545,-0.0988647635655751,-0.0606400415257497,-0.0689230298195736,-0.0866835756423285,-0.116593029659309
-1.08333333333333,-0.0730704165275025,-0.0351182616279238,-0.0166595923207295,-0.254836450627854,0.0189250113931423,0.164414965769921,0.0144381277657808,-0.0135367838758284,-0.0502333898588111,-0.00174431630522275,-0.0709255440020999,-0.0171956091235742,0.0329674004254269,0.0348104957165708,-0.132238549972169,0.0190991732691657,0.00382683963068224,-0.111425741440596,-0.00419903483604236,0.00114971103564919,0.0386263966490918,0.0790176150775342,0.0621821088194118,-0.0482540741880415,-0.0496233646352063,-0.0614914892491836,-0.0367707046751071,-0.0728712311929461,-0.178601035399578
-1,-0.0570893903679426,0.044483315052905,0.0279411149531137,-0.275279572580754,-0.0174738713741661,0.197822701515706,0.000450585083374013,-0.0133347280373839,-0.049647449872984,-0.00292438835922037,-0.0311135244858772,0.00273876692111202,0.0304763356314684,0.0548425529292682,-0.110202259441369,-0.0384557135508726,-0.0555354715439327,-0.141139533846588,-0.0311712922542074,-0.00764918420334801,-0.0774704016745488,-0.110094662064321,0.0701653203154606,-0.0821486512497274,-0.0783311279911751,-0.136372957313796,-0.178923822001403,-0.121416412640698,-0.20733508983783
-0.916666666666667,-0.0611753453925645,0.00894022599420778,-0.0873591275066721,-0.272746037611717,0.0835973200562831,0.224264443483604,-0.0127526002369839,0.0213179456474527,-0.0637472406265277,-0.00769331651595279,-0.0419250879967374,0.0271542147217276,0.030921971943818,0.0739233957454095,-0.0713181464434964,-0.0224458778525622,-0.0708411756065466,-0.158485075720341,-0.0278485527981299,-0.0133874343723424,-0.0213416424979557,-0.0057290640891824,0.0769102312286603,-0.0680709644342906,-0.0778801328867814,-0.112892131963807,-0.081407717014912,-0.0968218731242023,-0.15549860597628
-0.833333333333333,-0.062894047633685,-0.03825818775852,0.0309847233858025,-0.254008544841469,0.117412826423163,0.237023377616173,-0.0157811026328241,0.0231562572601988,-0.0779810478729969,-0.00782635297671865,-0.0570042772825607,0.0535963985010621,0.0322541961513805,0.0835968074143224,-0.0349443517349133,-0.0114112478049543,-0.0787002764269911,-0.165554023453413,0.00910507225325777,-0.00180474435732095,-0.0296066446003076,-0.0327940352157814,0.0855032128732799,-0.062028012071029,-0.0176782937965956,-0.0415261769340608,-0.03009477840492,-0.0208597736308319,-0.0876404590525365
-0.75,-0.0594844408724568,-0.0261268052545454,-0.0241071541875873,-0.226518973459214,0.0147869717508037,0.238935619999813,-0.0115397439361433,0.0115590084511687,-0.204175859465915,-0.00704931286450428,-0.140917163999224,0.030536031240826,0.0301954628014105,0.0369740983769291,-0.022693570044059,0.0467707042431511,-0.0370587908954489,-0.174262029129985,-0.00434016891086593,-0.00521114621750871,-0.000807529222812812,0.0065592586904719,0.0952256312707436,-0.137420948018159,-0.0601332349031135,-0.013123998532642,-0.0195006819659659,-0.0581278102640203,-0.0279387592934421
-0.666666666666667,-0.0573688621062906,-0.0534617817819384,-0.0331508071230909,-0.191500074258791,0.0384940040868821,0.226033161732407,0.0123985117673797,0.0117987403874978,-0.18721785766933,-0.00112163721835099,-0.132525006155062,0.0536905072572267,0.0371179509019833,0.0355572074463576,0.0153217839744717,0.0465515124804592,-0.0201736646360719,-0.180176631038936,0.0229588573584178,-0.00727144071638956,0.0383452203181423,0.0352571554581767,0.104973232388601,0.00251037592542806,-0.0319801470973906,-0.00240199654771244,0.0687701078918792,-0.00136143365730069,-0.00111363358346207
-0.583333333333333,-0.063888722764352,-0.00340512924343429,0.0480186527838235,-0.149307188714878,0.120688179753791,0.198717291518312,0.0408140679751396,-0.000359445198739432,-0.151843564679324,-0.00214721209368754,-0.0943253442648306,0.0735648125478863,0.0502763292154235,0.0319666031717799,0.0555539780486322,0.0442664739258228,0.00702094548047837,-0.164287820382065,0.00907341641862879,-0.0143997324600404,0.00263973644822477,0.00353595911970039,0.115394738072966,-0.0401774534214175,0.0440838107518355,0.098861811886868,0.0709391591713804,0.0746531930076327,9.14938760810783e-05
-0.5,-0.0512401021256602,0.0790395926816612,-0.112859285314676,-0.106826041130295,0.089110433770693,0.157182126207539,0.0421603189501215,-0.00282802212849265,-0.018429992180941,0.00462426229660006,0.00716414540565939,0.0285298125698379,0.130281989389709,0.00258669969297556,0.103510888330506,0.050927875393849,0.0341322047788882,-0.126267826232164,-0.0892504212721511,-0.0351562977814064,-0.113972725593571,-0.0642296418549574,0.140115842222758,-0.00352458396530272,0.0245372338903353,0.106052993802664,0.0483743646484661,0.0688894535078608,-0.0491401400500843
-0.416666666666667,-0.0748070565483755,-0.161928989751609,-0.00405082294806773,-0.0592032719385668,0.018242414649969,0.100803426278089,0.0160147906482434,-0.0132847628301095,0.0321571669084454,0.00313057178756671,0.0994684884587049,0.0572757500321983,0.14424565343459,-0.00614582940601971,0.137323486726618,0.0525963724385939,0.0673337436859215,-0.079939067092561,0.0551505342913492,0.0479850058726177,0.0678349672142623,0.0783426494190195,0.147629496726116,0.0200030069175118,0.0425845667270038,0.0906486594346993,-0.0013870380021094,0.0652333776553509,-0.0147067697237217
-0.333333333333333,-0.0958393036089838,-0.0357215221015917,-0.0322369590949734,0.00112162677829545,-0.0323836399643381,0.0343837156991793,-0.0184886178827192,0.00997140956704517,0.0711890619325146,0.00669923620956223,0.198940543893421,0.0870337216265112,0.155265473702383,-0.0201278663288973,0.164891555300951,0.0542145732164994,0.0896705364935634,-0.037850499023788,-0.0279042772244134,0.0152778411456288,0.00599266546933224,0.00901315569327364,0.148493307264274,-0.0629503809238003,0.109305764055506,0.0473544399815363,0.0568020311872601,0.0962786334815073,0.0519010753213203
-0.25,-0.169530620242872,0.00594040739899105,-0.0163449473806613,0.0644731420684095,-0.0521763255418832,-0.037934876513639,-0.0453281485275072,-0.0385270013112427,0.133763849334129,0.0114944149420096,0.345608760901137,0.083931991353965,0.140804702577167,-0.000780997849340143,0.176959867024959,0.0457658310186403,0.172406480646551,0.0119782199878259,-0.0918555942991231,-0.108008745977603,-0.0856655070294933,-0.047041915918716,0.141650355678932,0.00564926201659916,0.115144070293333,0.0997828717866635,0.132620861329908,0.132237374983965,0.182894808797748
-0.166666666666667,-0.183812239572253,-0.077506662771883,-0.018738822885667,0.11348643162111,-0.0030581887476168,-0.114893615546833,-0.0408574800240294,-0.221106550291115,0.124628974135729,-0.0170812942127091,0.423498199046986,0.109601858535839,0.146180756826324,-0.0244586058610667,0.19282781498193,0.0582643078077782,0.174607834868383,0.0649850118006074,0.112991104444818,0.113987541672902,0.0852335566747902,0.0754989060243765,0.130270324131889,0.0927170216494814,0.112343010248438,0.0854366917180658,0.0411894629913557,0.113338470545184,0.345793131963991
-0.0833333333333333,-0.192539871430334,-0.0137074005290069,0.0154043035009887,0.118934986265359,-0.103509798641172,-0.180432331775457,0.012588560660028,-0.0391501022011688,0.0915069296564678,-0.0163496828599068,0.475357866160656,0.127262569387452,0.153870131399322,-0.0438872068563632,0.208208017314302,0.0781254839637177,0.178227496278339,0.105052995716332,0.0573904692271193,0.0311283036841142,0.0169560037271203,-0.00692103372573227,0.118369887252562,0.0977955729152276,0.183040804531126,0.138242684062121,0.197581822162694,0.185815476192914,0.466212374373807
0,-0.171303606002577,0.0291226307524949,0.0688620193060078,0.0841650645500829,-0.104088351485104,-0.228699256637129,0.0162218519414212,-0.0949162541373813,0.0485331180568619,-0.0131530247945987,0.496086759403907,0.137483978138306,0.124736846856789,-0.0149886609473053,0.238980439709274,0.142362366986602,0.0520976689966901,0.142567689709188,-0.00424700651551562,-0.0792252844678753,0.239690392290851,0.172433080096927,0.109058545928147,-0.0279387217110598,0.0731884209915412,0.122367276892586,0.184783620370911,0.103334518865553,1
0.0833333333333333,-0.174288245115298,0.0260205045687182,-0.0672054777589012,0.0305298261354014,-0.0325114601017066,-0.26853572712066,0.0458937775059826,-0.0124348545568644,0.0070155315194095,-0.00716842519306835,0.51019716115751,0.131907338799161,0.142382243638453,-0.011850255939538,0.25479136205048,0.159537210244168,0.0647450249079718,0.180157533314358,0.236115496583689,0.122394422589436,0.019056755278483,0.0576131629113437,0.0979127954165149,0.137132950853861,0.0751547645393206,0.074747716157272,0.204737848392435,0.102190062978902,0.466212374373807
0.166666666666667,-0.174533787232465,-0.0692318324996737,0.0822320961114814,-0.00821950954395907,-0.059987317576112,-0.294960835359856,-0.0247787169302269,0.02148660596065,-0.0260817918188285,-0.00206577465724938,0.503515419793893,0.119388375325029,0.162565007547836,0.00451435641010623,0.268040425869957,0.166168171231525,0.0785390644277973,0.212106644448873,-0.0674001712761013,-0.0525437764913847,-0.029196385429463,-0.0699089045736956,0.0880218833150598,0.0140252294990287,0.0115634501310416,0.0552315946351778,0.0706421615659886,0.0380559414290468,0.345793131963991
0.25,-0.161687019710051,0.0708613710574589,-0.0117416608207001,-0.0219706480069464,-0.104488477239439,-0.316448495878302,-0.00430431462279356,0.0348157391028692,-0.104250237949886,0.0277992502882929,0.413443454198029,0.128046679974773,0.12719250143806,0.0506728254462302,0.280523638019662,0.0968924732154458,0.123958952703405,0.229863750699634,0.0251285433720963,0.0578857388838414,0.0275340070229257,0.00909624344751501,0.0788369127068967,0.0569849268093084,0.00497518286561415,0.0221742425427336,0.105375706469523,0.0328184841551036,0.182894808797748
0.333333333333333,-0.147657829378701,-0.00173589380678949,0.00893699874091159,0.00674170752246719,-0.0389875449381178,-0.332556809937911,-0.0464543399866312,0.0177018685394409,-0.132545706955916,0.0262697735084895,0.352863400226705,0.110505140077874,0.130762869504623,0.0768704714435718,0.273481009825108,0.076430425042086,0.127762896187644,0.224701863597906,0.0203160998521875,0.0396617264488719,-0.0246526246730933,0.032802908421607,0.0674805863784954,0.0212347326998331,0.0878065176381533,0.0680381525798923,0.0926138556065248,0.0953249097836146,0.0519010753213203
0.416666666666667,-0.137555024168498,0.116594793038227,0.0935140833384465,0.0785812756621927,-0.0470365701557523,-0.339524218491706,-0.074596802903728,0.0620998749156935,-0.159728210047702,0.0213174584317525,0.26807217659547,0.0956813297364268,0.121731684401926,0.0957883046992219,0.253174439062525,0.0605073357599252,0.121800712609376,0.212421987605568,-0.015288490968987,-0.0253059633756683,-0.0147108167147152,-0.00336288923396395,0.052948208926711,-0.101690347068773,0.127927800643058,0.089714234121065,0.0391846220510606,0.105646356068862,-0.0147067697237217
0.5,-0.0706104856868373,0.0753915662450589,-0.0492791729028627,0.166708559674157,-0.0341673293677431,-0.330395485965637,-0.0777731715576558,-0.0389043040708544,-0.221020200581931,0.0095900329630962,0.0932809713103194,0.121383201738734,0.108938556263416,0.057080069254772,0.205802486975236,0.056020722683654,0.11855942598037,0.193514720130222,-0.00394567054507729,0.0663630467406483,-0.13029878025948,-0.0822004422853067,0.0447523075436113,0.0280593635341559,0.0115764225858593,-0.028314035968769,0.040209250788818,-0.0149605329597411,-0.0491401400500843
0.583333333333333,-0.0708426389190926,0.0220815899346862,0.0658218722250774,0.227112957998876,-0.0217846960063109,-0.294989034974623,-0.0609446819954901,-0.0152460573281341,-0.225924555979108,-0.000241335512641731,-0.0117325642703715,0.111098599764089,0.0913831597973495,0.05986381935731,0.177619332649882,0.0583357148031137,0.0912567312405148,0.158727175531214,-0.00728767093412858,-0.010649222035604,0.0509359514557965,0.0519598460696438,0.0296758774213797,-0.0377455385170557,-0.0693026363767243,-0.0879262835656987,-0.0112214320685388,-0.0908406424486201,9.14938760810783e-05
0.666666666666667,-0.0710087937645459,-0.12797937699797,0.00825067611375392,0.236183821407041,-0.147786708917545,-0.242745225389515,-0.0353544137781722,0.020998346566321,-0.212234563446686,-0.0024521103630121,-0.10819838455601,0.102109883997278,0.073888141695953,0.0553374164616642,0.150854725492107,0.0557033252260475,0.0592956672964346,0.111802024886682,0.118442762932957,0.0680067603259851,0.0642350639516234,0.0804645666329361,0.0155089407566596,-0.0145448630175987,-0.153241733670943,-0.0627195795795305,-0.0182333952825564,-0.125460050022777,-0.00111363358346207
0.75,-0.146390171045383,0.0355564959115362,0.00649000052831202,0.200614819409185,-0.0323645159726085,-0.135468927991102,-0.0279883722832421,0.0897916455646783,-0.113138609106028,0.00547976696099576,-0.161970662439853,0.111367241856959,0.0984375965902616,0.00687780827028093,0.115207839240569,0.0598442218309801,0.0604086692457404,0.0671982785079547,-0.0207274362482159,-0.0413770779134824,-0.0387533937738297,-0.0476067338970517,0.0016966749971171,0.0476200525519058,-0.0410246662858031,-0.0311274550470629,0.0558152845295753,-0.0184410602578005,-0.0279387592934421
0.833333333333333,-0.14416870234635,0.046696387278825,0.00994183888871209,0.137685569201311,-0.044266209159277,-0.107419884312028,-0.0393843255862826,0.107776098513596,-0.0599907931722044,0.0284639319200138,-0.210287727143729,0.108029689482534,0.0780946206204503,0.00404186547663478,0.0973009740545273,0.0354657427258609,0.03816612867679,0.040334459750307,0.0745921541075993,0.102652521688518,0.0416034046816528,0.0227544403877538,-0.00994897605402124,0.0106104614673511,-0.0926734367196828,-0.104575756836862,0.0828692856019074,-0.0752572092036372,-0.0876404590525365
0.916666666666667,-0.140442504554563,-0.132981876961878,-0.0158416056122064,0.0777602837205286,-0.0397580098917791,-0.0416873445028415,-0.0596059619761246,0.0918473119066499,0.00178351032584027,0.0489165563485147,-0.234160292471458,0.105776830575338,0.0532469076026289,-0.00181066243485817,0.0777545658281645,0.00456762815119214,0.0265778726385672,0.0115850725260502,-0.0127395946844831,-0.0347136212516713,0.022280184787341,-0.015100770361345,-0.0187524958730796,-0.0320187357597807,-0.0806205183589179,-0.0315250482888822,-0.0274107159763092,-0.0593294154857744,-0.15549860597628
1,-0.128155324293513,0.0355857965932804,0.0361446008234306,0.0357029884743053,-0.0604689911413362,0.00555408949534528,-0.066015568175222,0.0731072954058929,0.157179936845031,0.0612794028342138,-0.0972512308007542,0.115704786155145,0.0618093699366012,0.00513143836923864,0.0497744484794219,0.0162693365108448,0.0232254602556036,-0.0160963058023646,-0.0423874275079868,-0.00111788175371582,-0.0458470048309703,-0.0569448464723291,-0.025171950257856,-0.0260369399035498,-0.0461831113664655,-0.0523766865626515,-0.132924642638883,-0.0848496386717769,-0.20733508983783
1.08333333333333,-0.113703881103665,-0.0158120150411791,-0.037230009496175,0.00730052379595513,0.0249714524917153,0.0387187525103383,-0.056979965983197,0.0586357909638848,0.187079029327801,0.0596504705332099,-0.0998038013076499,0.11785175934508,0.0275384583130077,-0.0199553005686203,0.0186401379896733,-0.00456802082807943,0.0159824617361114,-0.0336454591996374,-0.0599350905332747,0.0144151974068281,-0.0397352269965532,-0.0153794372924923,-0.0302575275839572,-0.0330977829140271,0.0574262488318837,-0.0359594452587766,-0.072000237186265,-0.00147752537957858,-0.178601035399578
1.16666666666667,-0.0917728449256034,0.0106990166746849,0.113217101262321,-0.00435575808833588,0.0453964756602154,0.0590565733643305,-0.0523700159647672,0.0212296398928271,0.190990823623593,0.0503314539135265,-0.101193710646584,0.119407506670727,-0.0065978697203385,-0.0522329464444816,-0.0169915440898547,-0.0146371759464215,0.00315288875123741,-0.0448171006144952,-0.10205265847283,-0.0841291670245346,-0.0623008698642645,-0.0656021539189236,-0.0368282558231043,-0.101983524497394,-0.100748634578824,-0.110300588708041,-0.218470798996759,-0.147024667386427,-0.116593029659309
1.25,-0.0531953270209634,-0.0142985873090767,-0.0247207007397913,-0.0075632817320855,0.0298927129818667,0.0616087704594586,0.251742386147544,0.0234564246274811,0.0233168967702928,0.0368552075230852,-0.102855394723359,0.134153962734201,-0.0178679504012535,-0.040440446446347,-0.0216253308315079,-0.0468543446289704,0.012977524078005,-0.0600565380436763,0.0340744087029551,0.0671209912663599,0.0295862158537363,0.0217200250041494,-0.044899433933511,-0.0537667527513042,0.041808812778255,0.0367884133981558,-0.0120542479917254,0.0362886177492203,-0.0546718285600133
1.33333333333333,-0.0342036685481249,-0.00864905861723349,0.00238513056892039,-0.0199870011747894,0.0156828209721854,0.0613579061211834,-0.0327967120946077,-0.0193813503736498,-0.00171674348362347,0.0253582787211234,-0.102988270430452,0.130615283378161,-0.0384946050313633,-0.0667802796549828,-0.0512501110494315,-0.0461016031337635,0.00333250271705765,-0.0593589482979505,-0.0086051630038356,-0.0232841171228166,0.0108635313687764,1.34491409372544e-05,-0.0525015907802936,-0.00413755922208758,0.0495707465438672,0.0524480015554934,0.0612053632674479,0.0575625137529152,-0.0203883502872
